status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
1672814509645693_1765545303705946,"This is a quote that should circulate far and wide.  The truth is - we have a right wing ideology problem.  

The people who support Trump do so at their own peril; it's an open doorway into fascism, authoritarianism and nazi-esque ideology.",Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1765545303705946/?type=3,2016-11-23 23:15:49,385,43,304,273,6,41,0,38,27
1672814509645693_1765075170419626,"Because who needs experience, right?",Mike Pence Just Appointed A Judge Who Has Never Even Practiced Law Before,link,http://winningdemocrats.com/mike-pence-just-appointed-a-judge-who-has-never-even-practiced-law-before/,2016-11-23 13:33:00,1500,373,948,565,4,269,94,69,499
1672814509645693_1765111623749314,Yep!,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1765111623749314/?type=3,2016-11-23 08:00:53,4097,617,3750,2669,27,106,369,107,819
1672814509645693_1764902047103605,BOOM!,Watch As CNN's Angela Rye Wipes The Floor With Trump Supporter's 'A** Backwards History',link,http://winningdemocrats.com/watch-as-cnns-angela-rye-wipes-the-floor-with-trump-supporters-a-backwards-history/,2016-11-22 15:06:11,488,44,137,399,40,7,41,1,0
1672814509645693_1764740993786377,Trump's fans are already turning on him and it is UGLY!,"Alt-Right EXPLODES, Lashes Out At Trump After He Refuses To Throw Hillary In Jail (VIDEO)",link,http://newcenturytimes.com/2016/11/22/alt-right-explodes-lashes-out-at-trump-after-he-refuses-to-throw-hillary-in-jail-video/,2016-11-22 14:15:01,689,226,164,369,14,25,274,2,5
1672814509645693_1764496640477479,How do you think Trump responded?,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1764496640477479/?type=3,2016-11-22 00:19:06,7439,237,4263,6594,540,208,86,3,8
1672814509645693_1764157497178060,Don The Con...,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1764157497178060/?type=3,2016-11-21 08:11:23,21500,1196,30140,15604,196,462,59,1127,4052
1672814509645693_1764029133857563,It's ridiculous that this man is going to be POTUS.,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1764029133857563/?type=3,2016-11-20 23:58:00,7304,622,3642,5930,168,143,88,165,810
1672814509645693_1764018607191949,"If Megyn Kelly revealed this before the election, we may not have a President-elect Trump.",Megyn Kelly Reveals Inside Information On Trump – Throws His Credibility Out The Window (VIDEO),link,http://news.groopspeak.com/megyn-kelly-reveals-inside-information-on-trump-throws-his-credibility-out-the-window-video/,2016-11-20 23:08:44,511,97,294,350,8,52,19,4,78
1672814509645693_1763992640527879,Important message from the former President.,President Jimmy Carter Releases INTENSE Message Calling Out Conservative Hypocrites (DETAILS),link,http://bipartisanreport.com/2016/11/09/president-jimmy-carter-releases-intense-message-calling-out-conservative-hypocrites-details/,2016-11-20 21:46:00,4414,148,1954,3789,543,64,8,7,3
1672814509645693_1763110577282752,She nails it!,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1763110577282752/?type=3,2016-11-19 01:05:26,5461,280,3597,4704,217,29,22,71,418
1672814509645693_1762931690633974,This is deeply concerning considering Trump is looking at Giuliani for a number of positions in his administration.,A Terrorist Group Paid Rudy Giuliani To Get Them Off The Watch List,link,http://winningdemocrats.com/a-terrorist-group-paid-rudy-giuliani-to-get-them-off-the-watch-list/,2016-11-18 16:34:00,1416,235,1060,661,2,199,36,37,481
1672814509645693_1762621307331679,Word.,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1762621307331679/?type=3,2016-11-18 01:16:54,17100,1423,49740,13646,291,326,1073,329,1435
1672814509645693_1762190744041402,WTF?!,Trump Surrogate Suggests Internment Camps For Muslims; Watch Megyn Kelly's Reaction (VIDEO),link,http://usuncut.news/2016/11/17/trump-surrogate-suggests-internment-camps-for-muslims-watch-megyn-kellys-reaction-video/,2016-11-17 01:19:34,382,103,197,122,4,37,10,25,184
1672814509645693_1761673394093137,Three men hit her with a brick so hard that her ribs were broken.,"Trump Supporters Attack Black Woman With Brick, Threaten Rape – 'Stupid N***er B*tch' (VIDEO)",link,http://winningdemocrats.com/trump-supporters-attack-black-woman-with-brick-threaten-rape-stupid-ner-btch-video/,2016-11-16 16:33:00,1504,324,1232,390,4,24,6,316,764
