status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
104598631263_10155201011856264,"Donald J. Trump was aware that his national security adviser Michael Flynn had misled White House officials and Mike Pence for ""weeks"" before he was forced to resign yesterday.",Donald Trump was told weeks ago that Michael Flynn withheld the truth on Russia,link,http://www.smh.com.au/world/donald-trump-was-told-weeks-ago-that-michael-flynn-withheld-truth-on-russia-20170214-gud1pp.html,2017-02-14 16:40:00,142,29,11,64,0,22,10,0,46
104598631263_10155200950396264,Alternative names.,'Prime Minister Joe Trudeau of Canada': Sean Spicer gets another world leader's name wrong,link,http://www.smh.com.au/world/sean-spicer-refers-to-canadian-pm-joe-trudeau-in-latest-embarrassing-gaffe-20170214-gud1q8.html,2017-02-14 15:20:28,2876,511,318,1390,12,182,1217,29,46
104598631263_10155200814666264,"""There is a way to get on his good side, which is to tell him how wonderful he is.""",Ex-CIA official gives Malcolm Turnbull advice on how to handle Donald Trump,link,http://www.smh.com.au/federal-politics/political-news/former-cia-deputy-director-michel-morell-advises-malcolm-turnbull-tell-donald-trump-how-wonderful-he-is-20170214-guchv2.html,2017-02-14 14:40:00,257,74,19,107,0,3,116,7,24
104598631263_10155199424801264,"If you're going to have someone defend you, you could do a whole lot worse than Emily Ratajkowski.",Daily Life,link,http://www.smh.com.au/lifestyle/celebrity/celebrity-news/emily-ratajkowski-defends-melania-trump-against-hooker-comment-20170213-gucacv.html,2017-02-14 11:00:07,52,32,0,46,0,0,5,0,1
104598631263_10155199732341264,"Europe has fallen into an 'age of anxiety' – a general mood of fear, pessimism and mistrust which could last a generation, researchers say after taking a snapshot of public opinion across the continent.","'Spectre of fear' falls over Europe, poll shows",link,http://www.smh.com.au/world/spectre-of-fear-falls-over-europe-poll-20170213-guc94q.html,2017-02-14 10:00:04,78,52,15,43,0,2,3,28,2
104598631263_10155199074931264,"Donald J. Trump's embattled National Security Adviser, Michael Flynn, has resigned after reports he misled government officials about his contacts with Russia's ambassador to the United States.",US National Security Adviser Michael Flynn resigns,link,http://www.smh.com.au/world/us-national-security-adviser-michael-flynn-resigns-reports-20170214-guclkk.html,2017-02-13 23:12:32,228,68,30,129,1,18,74,2,4
104598631263_10155199053116264,"What does Donald J. Trump have in common with your turn-of-the-millennium, guyliner-wearin', floppy-fringed, angst-ridden teen mallrat? Well, a lot actually, as a new viral video has perfectly illustrated.",Trump's tweets make great emo lyrics,video,https://www.facebook.com/sydneymorningherald/videos/10155199053116264/,2017-02-13 23:00:04,87,23,20,52,2,0,31,0,2
104598631263_10155198689711264,"""Neither side of politics has come to grips with what needs-based funding really means,"" said Gonski architect Ken Boston.",'On a path to nowhere': Gonski architect blasts school funding failure,link,http://www.smh.com.au/federal-politics/political-news/on-a-path-to-nowhere-gonski-architect-ken-boston-slams-school-funding-failure-20170213-guc9yt.html,2017-02-13 21:40:00,91,7,10,68,1,1,0,5,16
104598631263_10155198374706264,"What do goat skins, Middle Age poets and Roman emperors all have in common? Why, Valentine's Day, of course.",Valentine's Day's hairy origins,video,https://www.facebook.com/sydneymorningherald/videos/10155198374706264/,2017-02-13 20:20:00,21,4,22,17,0,3,1,0,0
104598631263_10154844539496422,These couples have been together for decades - so what's their secret?,,video,https://www.facebook.com/sydneymorningherald/videos/10154844539496422/,2017-02-13 19:59:18,2508,353,1851,1851,597,5,55,0,0
104598631263_10155198264036264,Jacqui Lambie and Yassmin Abdel-Magied were involved in a heated exchange on last night's Q&A.,Q&A: Lambie ignites fiery exchange,video,https://www.facebook.com/sydneymorningherald/videos/10155198264036264/,2017-02-13 17:54:30,1515,886,1059,1127,64,84,51,14,175
104598631263_10155198194071264,"""He said ... maybe we should consider holding a narrow one [inquiry] to say we have done it,"" a cabinet source told Fairfax Media.",Andrew Robb privately pushed Kelly O'Dwyer for a bank royal commission,link,http://www.smh.com.au/federal-politics/political-news/andrew-robb-privately-pushed-minister-kelly-odwyer-for-bank-royal-commission-to-say-we-have-done-it-20170213-guc678.html,2017-02-13 17:20:47,121,20,32,46,1,4,13,2,55
104598631263_10155198030761264,"Without the Nick Xenophon Team, the package will require the unlikely backing of Labor or the Greens to pass the Senate.",Nick Xenophon blocks government's $4 billion childcare and welfare omnibus bill,link,http://www.smh.com.au/federal-politics/political-news/nick-xenophon-blocks-governments-4-billion-childcare-and-welfare-omnibus-bill-20170213-guc5jp.html,2017-02-13 16:20:00,573,81,47,480,54,6,24,3,6
104598631263_10155197930151264,To embarrassing.,Donald Trump poster pulled from sale over embarrassing spelling mistake,link,http://www.smh.com.au/world/donald-trump-poster-pulled-from-sale-over-embarrassing-spelling-mistake-20170213-guc5bb.html,2017-02-13 15:40:00,1589,292,151,689,9,39,842,8,2
104598631263_10155197921716264,"Jacqui Lambie: ""Stop playing the victim.""

Yassmin Abdel-Magied: ""Please can I ask you this…""

Jacqui Lambie: ""Your ban got lifted. Get over it.""",'Get over it': Jacqui Lambie in Q&A shouting match,link,http://www.smh.com.au/entertainment/tv-and-radio/qa-recap-jacqui-lambie-gives-two-bob-watches-a-run-for-their-money-20170213-guc57q.html,2017-02-13 15:20:22,1219,575,144,748,29,73,138,31,200
104598631263_10155197877371264,"Pauline Hanson's protectionist One Nation party is ""more economically responsible"" than Labor, according to Trade Minister Steve Ciobo.",One Nation 'more economically responsible than Labor',link,http://www.smh.com.au/federal-politics/political-news/one-nation-more-economically-responsible-than-labor-steve-ciobo-20170213-guc3rz.html,2017-02-13 15:02:50,533,208,31,163,3,8,252,1,106
104598631263_10155197775831264,"The backlash over the Australian kerfuffle reinforced the work that Donald J. Trump's Defence Secretary and other officials have been doing to restore stability to the Asia-Pacific, writes Peter Hartcher.",How Malcolm Turnbull played a part in the rise of Donald Trump 2.0,link,http://www.smh.com.au/comment/how-malcolm-turnbull-played-a-part-in-the-rise-of-donald-trump-20-20170213-gubjzr,2017-02-13 14:12:52,44,10,8,33,0,0,3,4,4
104598631263_10155196612251264,Malcolm Turnbull has given the strongest signal yet the government may move to head off its politically damaging feud with the medical profession by lifting the Medicare freeze.,PM gives strongest indicator yet the doctors' long winter is almost over,link,http://www.smh.com.au/federal-politics/political-news/medicare-rebate-pm-gives-strongest-indicator-yet-the-doctors-long-winter-is-almost-over-20170213-gubs86.html,2017-02-13 13:00:03,107,21,7,90,3,1,8,0,5
104598631263_10155196694301264,Bankrupt mining magnate Joseph Gutnick will face a public grilling over his bankruptcy affairs as early as next month.,Joe Gutnick faces public examination of bankruptcy,link,http://www.smh.com.au/business/joe-gutnick-faces-public-examination-of-bankruptcy-20170213-guc0yp.html,2017-02-13 11:00:03,47,19,4,31,0,3,7,1,5
104598631263_10155196514856264,"Comment: It's easy to care about Muslims when Donald J. Trump is oppressing them, it seems. Meanwhile, the slaughter of Rohingya elicits little more than a shrug.",Why doesn't outrage over Trump's 'Muslim ban' extend to slaughter of Rohingya?,link,http://www.smh.com.au/lifestyle/news-and-views/opinion/why-doesnt-outrage-over-trumps-muslim-ban-extend-to-slaughter-of-rohingya-20170212-gub87h.html,2017-02-13 06:40:00,634,81,136,385,0,4,2,172,71
104598631263_10155196569496264,"Sydney and much of NSW will take a rare break from this summer's extraordinary run of warmth, with a day or two of milder conditions before temperatures and fire risks start to climb again.","Milder temperatures, lack of rain means reprieve from fires will be brief",link,http://www.smh.com.au/environment/weather/sydney-weather-milder-temperatures-lack-of-rain-means-reprieve-from-fires-will-be-brief-20170213-gubnoe.html,2017-02-13 05:40:01,63,0,7,59,1,3,0,0,0
104598631263_10155196676346264,"""He was one horrible piece of work. He was a big, strong, wild dog capable of getting the bigger sheep down and surgically removing their kidneys,"" said Senior Biosecurity Officer, Richard Ali.",'Hannibal Lecter' of dogs meets grisly demise after tormenting sheep farmer for years,link,http://www.smh.com.au/nsw/hannibal-lecter-of-dogs-meets-grisly-demise-after-tormenting-sheep-farmer-for-years-20170213-guc28w,2017-02-13 04:40:00,235,73,40,176,1,42,2,14,0
104598631263_10155196560776264,"After a Nazi era German anthem was sung out at the Fed Cup, we delved into a few of sport's other more notable anthem mishaps.",National anthems butchered,video,https://www.facebook.com/sydneymorningherald/videos/10155196560776264/,2017-02-13 04:20:00,121,44,18,89,2,3,23,2,2
104598631263_10155196480916264,"The Coalition and Labor both bear responsibility for the rise of One Nation, a Liberal MP has said, labelling the state of politics a ""pox on both parties"".","Major parties to blame for One Nation rise, says Warren Entsch",link,http://www.smh.com.au/federal-politics/political-news/major-parties-have-created-one-nation-vacuum-20170213-gubhpb.html,2017-02-13 04:00:03,247,131,27,199,1,6,22,1,18
104598631263_10155196551301264,"Pushing ever more renewable energy into the national electricity network is negligent without new investments in energy storage, Malcolm Turnbull has declared, stepping up his attack on Labor's ""complacent"" and ""ideological"" clean energy policy.",Malcolm Turnbull sharpens attack on Labor's renewable policies,link,http://www.smh.com.au/federal-politics/political-news/malcolm-turnbull-sharpens-attack-on-labors-renewable-policies-20170213-gubx6h.html,2017-02-13 03:40:00,234,186,32,74,2,6,21,7,124
104598631263_10155196369626264,Seven West Media has obtained an interim injunction against former employee Amber Harrison to stop her from releasing more internal company documents and information.,Seven wins bid to silence lover after Twitter stoush,link,http://www.smh.com.au/business/media-and-marketing/seven-west-media-gets-injunction-to-stop-amber-harrison-releasing-internal-documents-20170213-gubpbv.html,2017-02-13 03:00:07,60,27,2,24,1,8,6,2,19
104598631263_10155196442491264,"What do goat skins, Middle Age poets and Roman emperors all have in common? Why, Valentine's Day, of course.",Valentine's Day's hairy origins,video,https://www.facebook.com/sydneymorningherald/videos/10155196442491264/,2017-02-13 02:40:00,47,6,24,40,1,1,5,0,0
104598631263_10155196351401264,A series of CSIRO errors has put Burrup Peninsula's collection of indigenous rock art at risk from atmospheric acid levels.,CSIRO errors risk Aboriginal rock art,video,https://www.facebook.com/sydneymorningherald/videos/10155196351401264/,2017-02-13 01:40:00,117,21,28,49,1,6,1,24,36
104598631263_10155196309686264,A new push for a full-scale probe into the Australian banking sector is set to test the resolve of key Nationals agitators and the Labor opposition.,Push for banks probe set to test Nats' resolve,link,http://www.smh.com.au/federal-politics/political-news/push-for-banks-probe-set-to-test-nats-resolve-20170212-gub1of.html,2017-02-13 00:40:00,66,13,9,57,3,3,2,0,1
104598631263_10155196339051264,"Visibly pregnant, Beyoncé performs at the Grammys in what is being called ""an ode to black motherhood"".",Beyonce's stunning Grammy performance,video,https://www.facebook.com/sydneymorningherald/videos/10155196339051264/,2017-02-13 00:21:00,382,119,13,320,48,4,9,0,1
104598631263_10155196187566264,"One in three Australian pharmacists recommend alternative medicines that have little to no scientific evidence of working, an investigation by consumer group Choice has found.",What secret shoppers reveal about our pharmacies,link,http://www.smh.com.au/business/consumer-affairs/one-in-three-pharmacists-recommend-herbal-remedies-with-little-scientific-basis-20170213-gubg60.html,2017-02-12 22:43:00,116,39,18,75,1,10,1,0,29
104598631263_10155196101561264,Warning: graphic footage.,Video shows man kicking quokka on Rottnest Island,link,http://www.smh.com.au/wa-news/video-shows-man-kicking-quokka-on-rottnest-island-20170213-gubfua.html,2017-02-12 21:51:26,1840,609,214,144,1,4,1,148,1542
104598631263_10155196037631264,"In the eyes of many in Washington, Michael Flynn's call to Sergey Kislyak was inappropriate - and possibly illegal.",Donald Trump's security adviser Michael Flynn in trouble over calls to Russian envoy,link,http://www.smh.com.au/world/donald-trumps-security-adviser-michael-flynn-in-trouble-over-calls-to-russian-envoy-20170213-gubh53.html,2017-02-12 21:22:04,133,22,15,74,0,20,27,0,12
